DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
25/10/2019 18:45,5661,-,All Island
25/10/2019 19:00,5592,-,All Island
25/10/2019 19:15,5524,-,All Island
25/10/2019 19:30,5472,-,All Island
25/10/2019 19:45,5381,-,All Island
25/10/2019 20:00,5263,-,All Island
25/10/2019 20:15,5185,-,All Island
25/10/2019 20:30,5100,-,All Island
25/10/2019 20:45,5045,-,All Island
25/10/2019 21:00,4965,-,All Island
25/10/2019 21:15,4855,-,All Island
25/10/2019 21:30,4763,-,All Island
25/10/2019 21:45,4652,-,All Island
25/10/2019 22:00,4538,-,All Island
25/10/2019 22:15,4412,-,All Island
25/10/2019 22:30,4311,-,All Island
25/10/2019 22:45,4190,-,All Island
25/10/2019 23:00,4098,-,All Island
25/10/2019 23:15,4015,-,All Island
25/10/2019 23:30,3919,-,All Island
25/10/2019 23:45,3832,-,All Island
26/10/2019 00:00,3779,-,All Island
26/10/2019 00:15,3768,-,All Island
26/10/2019 00:30,3713,-,All Island
26/10/2019 00:45,3645,-,All Island
26/10/2019 01:00,3578,-,All Island
26/10/2019 01:15,3534,-,All Island
26/10/2019 01:30,3491,-,All Island
26/10/2019 01:45,3435,-,All Island
26/10/2019 02:00,3382,-,All Island
26/10/2019 02:15,3376,-,All Island
26/10/2019 02:30,3337,-,All Island
26/10/2019 02:45,3298,-,All Island
26/10/2019 03:00,3274,-,All Island
26/10/2019 03:15,3264,-,All Island
26/10/2019 03:30,3241,-,All Island
26/10/2019 03:45,3226,-,All Island
26/10/2019 04:00,3219,-,All Island
26/10/2019 04:15,3208,-,All Island
26/10/2019 04:30,3206,-,All Island
26/10/2019 04:45,3214,-,All Island
26/10/2019 05:00,3225,-,All Island
26/10/2019 05:15,3250,-,All Island
26/10/2019 05:30,3257,-,All Island
26/10/2019 05:45,3286,-,All Island
26/10/2019 06:00,3327,-,All Island
26/10/2019 06:15,3413,-,All Island
26/10/2019 06:30,3462,-,All Island
26/10/2019 06:45,3528,-,All Island
26/10/2019 07:00,3612,-,All Island
26/10/2019 07:15,3742,-,All Island
26/10/2019 07:30,3855,-,All Island
26/10/2019 07:45,3967,-,All Island
26/10/2019 08:00,4091,-,All Island
26/10/2019 08:15,4208,-,All Island
26/10/2019 08:30,4305,-,All Island
26/10/2019 08:45,4430,-,All Island
26/10/2019 09:00,4537,-,All Island
26/10/2019 09:15,4575,-,All Island
26/10/2019 09:30,4640,-,All Island
26/10/2019 09:45,4664,-,All Island
26/10/2019 10:00,4768,-,All Island
26/10/2019 10:15,4761,-,All Island
26/10/2019 10:30,4711,-,All Island
26/10/2019 10:45,4692,-,All Island
26/10/2019 11:00,4678,-,All Island
26/10/2019 11:15,4763,-,All Island
26/10/2019 11:30,4767,-,All Island
26/10/2019 11:45,4715,-,All Island
26/10/2019 12:00,4689,-,All Island
26/10/2019 12:15,4662,-,All Island
26/10/2019 12:30,4628,-,All Island
26/10/2019 12:45,4560,-,All Island
26/10/2019 13:00,4543,-,All Island
26/10/2019 13:15,4493,-,All Island
26/10/2019 13:30,4466,-,All Island
26/10/2019 13:45,4345,-,All Island
26/10/2019 14:00,4305,-,All Island
26/10/2019 14:15,4295,-,All Island
26/10/2019 14:30,4268,-,All Island
26/10/2019 14:45,4272,-,All Island
26/10/2019 15:00,4289,-,All Island
26/10/2019 15:15,4285,-,All Island
26/10/2019 15:30,4270,-,All Island
26/10/2019 15:45,4250,-,All Island
26/10/2019 16:00,4254,-,All Island
26/10/2019 16:15,4306,-,All Island
26/10/2019 16:30,4339,-,All Island
26/10/2019 16:45,4432,-,All Island
26/10/2019 17:00,4494,-,All Island
26/10/2019 17:15,4611,-,All Island
26/10/2019 17:30,4651,-,All Island
26/10/2019 17:45,4727,-,All Island
26/10/2019 18:00,4745,-,All Island
26/10/2019 18:15,4810,-,All Island
26/10/2019 18:30,5002,-,All Island
26/10/2019 18:45,5028,-,All Island
26/10/2019 19:00,5014,-,All Island
26/10/2019 19:15,4959,-,All Island
26/10/2019 19:30,4893,-,All Island
26/10/2019 19:45,4834,-,All Island
26/10/2019 20:00,4734,-,All Island
26/10/2019 20:15,4664,-,All Island
26/10/2019 20:30,4613,-,All Island
26/10/2019 20:45,4536,-,All Island
26/10/2019 21:00,4430,-,All Island
26/10/2019 21:15,4361,-,All Island
26/10/2019 21:30,4248,-,All Island
26/10/2019 21:45,4198,-,All Island
26/10/2019 22:00,4108,-,All Island
26/10/2019 22:15,4020,-,All Island
26/10/2019 22:30,3919,-,All Island
26/10/2019 22:45,3850,-,All Island
26/10/2019 23:00,3742,-,All Island
26/10/2019 23:15,3701,-,All Island
26/10/2019 23:30,3625,-,All Island
26/10/2019 23:45,3558,-,All Island
27/10/2019 00:00,3546,-,All Island
27/10/2019 00:15,3564,-,All Island
27/10/2019 00:30,3517,-,All Island
27/10/2019 00:45,3467,-,All Island
27/10/2019 01:00,3417,-,All Island
27/10/2019 01:15,3366,-,All Island
27/10/2019 01:30,3304,-,All Island
27/10/2019 01:45,3256,-,All Island
27/10/2019 02:00,3145,-,All Island
27/10/2019 02:15,3109,-,All Island
27/10/2019 02:30,3090,-,All Island
27/10/2019 02:45,3063,-,All Island
27/10/2019 03:00,3043,-,All Island
27/10/2019 03:15,3041,-,All Island
27/10/2019 03:30,3037,-,All Island
27/10/2019 03:45,3014,-,All Island
27/10/2019 04:00,3024,-,All Island
27/10/2019 04:15,3040,-,All Island
27/10/2019 04:30,3013,-,All Island
27/10/2019 04:45,3026,-,All Island
27/10/2019 05:00,3026,-,All Island
27/10/2019 05:15,3042,-,All Island
27/10/2019 05:30,3062,-,All Island
27/10/2019 05:45,3098,-,All Island
27/10/2019 06:00,3110,-,All Island
27/10/2019 06:15,3164,-,All Island
27/10/2019 06:30,3230,-,All Island
27/10/2019 06:45,3310,-,All Island
27/10/2019 07:00,3363,-,All Island
27/10/2019 07:15,3397,-,All Island
27/10/2019 07:30,3461,-,All Island
27/10/2019 07:45,3604,-,All Island
27/10/2019 08:00,3701,-,All Island
27/10/2019 08:15,3819,-,All Island
27/10/2019 08:30,3916,-,All Island
27/10/2019 08:45,4026,-,All Island
27/10/2019 09:00,4153,-,All Island
27/10/2019 09:15,4219,-,All Island
27/10/2019 09:30,4286,-,All Island
27/10/2019 09:45,4317,-,All Island
27/10/2019 10:00,4413,-,All Island
27/10/2019 10:15,4433,-,All Island
27/10/2019 10:30,4394,-,All Island
27/10/2019 10:45,4396,-,All Island
27/10/2019 11:00,4436,-,All Island
27/10/2019 11:15,4451,-,All Island
27/10/2019 11:30,4434,-,All Island
27/10/2019 11:45,4405,-,All Island
27/10/2019 12:00,4414,-,All Island
27/10/2019 12:15,4435,-,All Island
27/10/2019 12:30,4428,-,All Island
27/10/2019 12:45,4411,-,All Island
27/10/2019 13:00,4411,-,All Island
27/10/2019 13:15,4382,-,All Island
27/10/2019 13:30,4342,-,All Island
27/10/2019 13:45,4305,-,All Island
27/10/2019 14:00,4256,-,All Island
27/10/2019 14:15,4269,-,All Island
27/10/2019 14:30,4211,-,All Island
27/10/2019 14:45,4197,-,All Island
27/10/2019 15:00,4198,-,All Island
27/10/2019 15:15,4211,-,All Island
27/10/2019 15:30,4213,-,All Island
27/10/2019 15:45,4230,-,All Island
27/10/2019 16:00,4285,-,All Island
27/10/2019 16:15,4344,-,All Island
27/10/2019 16:30,4411,-,All Island
27/10/2019 16:45,4487,-,All Island
27/10/2019 17:00,4575,-,All Island
27/10/2019 17:15,4757,-,All Island
27/10/2019 17:30,5003,-,All Island
27/10/2019 17:45,5070,-,All Island
27/10/2019 18:00,5063,-,All Island
27/10/2019 18:15,5008,-,All Island
27/10/2019 18:30,4972,-,All Island
27/10/2019 18:45,4906,-,All Island
27/10/2019 19:00,4835,-,All Island
27/10/2019 19:15,4760,-,All Island
27/10/2019 19:30,4696,-,All Island
27/10/2019 19:45,4639,-,All Island
